annotation_id,substantive_target_discourse,clinical_frame_present,lived_experience_frame_present,confidence,source_file,derived_frame
llm_train_00371,True,True,False,high,annotator_batch_005.jsonl,clinical_only
llm_train_00372,True,False,True,high,annotator_batch_005.jsonl,lived_only
llm_train_00373,True,True,False,high,annotator_batch_005.jsonl,clinical_only
llm_train_00374,False,,,high,annotator_batch_005.jsonl,non_substantive_or_insufficient
llm_train_00375,False,,,high,annotator_batch_005.jsonl,non_substantive_or_insufficient
llm_train_00376,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00377,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00378,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00379,True,False,True,high,annotator_batch_006.jsonl,lived_only
llm_train_00380,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00381,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00382,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00383,True,False,True,high,annotator_batch_006.jsonl,lived_only
llm_train_00384,True,True,False,medium,annotator_batch_006.jsonl,clinical_only
llm_train_00385,True,True,True,high,annotator_batch_006.jsonl,mixed
llm_train_00386,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00387,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00388,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00389,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00390,True,True,False,medium,annotator_batch_006.jsonl,clinical_only
llm_train_00391,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00392,True,True,False,medium,annotator_batch_006.jsonl,clinical_only
llm_train_00393,True,True,True,high,annotator_batch_006.jsonl,mixed
llm_train_00394,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00395,True,False,True,medium,annotator_batch_006.jsonl,lived_only
llm_train_00396,True,False,True,high,annotator_batch_006.jsonl,lived_only
llm_train_00397,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00398,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00399,True,False,True,high,annotator_batch_006.jsonl,lived_only
llm_train_00400,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00401,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00402,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00403,True,True,True,medium,annotator_batch_006.jsonl,mixed
llm_train_00404,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00405,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00406,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00407,True,False,True,high,annotator_batch_006.jsonl,lived_only
llm_train_00408,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00409,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00410,True,False,True,medium,annotator_batch_006.jsonl,lived_only
llm_train_00411,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00412,True,True,False,medium,annotator_batch_006.jsonl,clinical_only
llm_train_00413,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00414,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00415,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00416,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00417,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00418,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00419,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00420,True,False,True,high,annotator_batch_006.jsonl,lived_only
llm_train_00421,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00422,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00423,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00424,True,False,True,high,annotator_batch_006.jsonl,lived_only
llm_train_00425,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00426,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00427,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00428,True,True,False,medium,annotator_batch_006.jsonl,clinical_only
llm_train_00429,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00430,True,True,True,high,annotator_batch_006.jsonl,mixed
llm_train_00431,True,False,True,high,annotator_batch_006.jsonl,lived_only
llm_train_00432,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00433,True,True,False,medium,annotator_batch_006.jsonl,clinical_only
llm_train_00434,True,True,False,medium,annotator_batch_006.jsonl,clinical_only
llm_train_00435,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00436,True,True,False,medium,annotator_batch_006.jsonl,clinical_only
llm_train_00437,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00438,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00439,True,False,True,high,annotator_batch_006.jsonl,lived_only
llm_train_00440,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00441,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00442,True,False,True,high,annotator_batch_006.jsonl,lived_only
llm_train_00443,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00444,True,True,False,medium,annotator_batch_006.jsonl,clinical_only
llm_train_00445,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00446,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00447,False,,,medium,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00448,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00449,False,,,high,annotator_batch_006.jsonl,non_substantive_or_insufficient
llm_train_00450,True,True,False,high,annotator_batch_006.jsonl,clinical_only
llm_train_00451,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00452,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00453,True,False,True,high,annotator_batch_007.jsonl,lived_only
llm_train_00454,True,True,False,medium,annotator_batch_007.jsonl,clinical_only
llm_train_00455,True,False,True,high,annotator_batch_007.jsonl,lived_only
llm_train_00456,True,False,True,high,annotator_batch_007.jsonl,lived_only
llm_train_00457,True,True,True,high,annotator_batch_007.jsonl,mixed
llm_train_00458,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00459,True,True,False,medium,annotator_batch_007.jsonl,clinical_only
llm_train_00460,True,False,True,medium,annotator_batch_007.jsonl,lived_only
llm_train_00461,False,,,high,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00462,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00463,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00464,True,True,True,high,annotator_batch_007.jsonl,mixed
llm_train_00465,True,True,False,medium,annotator_batch_007.jsonl,clinical_only
llm_train_00466,False,,,high,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00467,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00468,True,True,False,medium,annotator_batch_007.jsonl,clinical_only
llm_train_00469,True,True,False,medium,annotator_batch_007.jsonl,clinical_only
llm_train_00470,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00471,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00472,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00473,False,,,medium,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00474,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00475,False,,,medium,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00476,True,False,True,medium,annotator_batch_007.jsonl,lived_only
llm_train_00477,False,,,high,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00478,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00479,True,True,True,medium,annotator_batch_007.jsonl,mixed
llm_train_00480,True,False,True,medium,annotator_batch_007.jsonl,lived_only
llm_train_00481,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00482,True,False,True,high,annotator_batch_007.jsonl,lived_only
llm_train_00483,True,False,True,medium,annotator_batch_007.jsonl,lived_only
llm_train_00484,True,False,True,medium,annotator_batch_007.jsonl,lived_only
llm_train_00485,True,False,True,medium,annotator_batch_007.jsonl,lived_only
llm_train_00486,True,True,False,medium,annotator_batch_007.jsonl,clinical_only
llm_train_00487,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00488,True,True,False,medium,annotator_batch_007.jsonl,clinical_only
llm_train_00489,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00490,False,,,high,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00491,False,,,high,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00492,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00493,False,,,high,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00494,False,,,high,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00495,False,,,medium,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00496,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00497,False,,,medium,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00498,True,True,False,medium,annotator_batch_007.jsonl,clinical_only
llm_train_00499,False,,,high,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00500,True,False,True,high,annotator_batch_007.jsonl,lived_only
llm_train_00501,False,,,high,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00502,True,False,True,high,annotator_batch_007.jsonl,lived_only
llm_train_00503,True,False,True,medium,annotator_batch_007.jsonl,lived_only
llm_train_00504,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00505,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00506,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00507,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00508,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00509,True,True,False,medium,annotator_batch_007.jsonl,clinical_only
llm_train_00510,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00511,False,,,high,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00512,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00513,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00514,False,,,high,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00515,True,True,True,medium,annotator_batch_007.jsonl,mixed
llm_train_00516,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00517,False,,,high,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00518,False,,,medium,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00519,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00520,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00521,True,True,False,medium,annotator_batch_007.jsonl,clinical_only
llm_train_00522,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00523,True,True,False,medium,annotator_batch_007.jsonl,clinical_only
llm_train_00524,False,,,medium,annotator_batch_007.jsonl,non_substantive_or_insufficient
llm_train_00525,True,True,False,high,annotator_batch_007.jsonl,clinical_only
llm_train_00526,False,,,medium,annotator_batch_008.jsonl,non_substantive_or_insufficient
llm_train_00527,False,,,high,annotator_batch_008.jsonl,non_substantive_or_insufficient
llm_train_00528,False,,,high,annotator_batch_008.jsonl,non_substantive_or_insufficient
llm_train_00529,True,True,False,high,annotator_batch_008.jsonl,clinical_only
llm_train_00530,True,False,True,high,annotator_batch_008.jsonl,lived_only
llm_train_00531,False,,,high,annotator_batch_008.jsonl,non_substantive_or_insufficient
llm_train_00532,False,,,high,annotator_batch_008.jsonl,non_substantive_or_insufficient
llm_train_00533,True,False,True,high,annotator_batch_008.jsonl,lived_only
llm_train_00534,False,,,medium,annotator_batch_008.jsonl,non_substantive_or_insufficient
llm_train_00535,True,False,True,high,annotator_batch_008.jsonl,lived_only
llm_train_00536,True,True,False,medium,annotator_batch_008.jsonl,clinical_only
llm_train_00537,False,,,medium,annotator_batch_008.jsonl,non_substantive_or_insufficient
llm_train_00538,True,False,False,medium,annotator_batch_008.jsonl,substantive_other
llm_train_00539,True,True,True,medium,annotator_batch_008.jsonl,mixed
llm_train_00540,True,True,True,high,annotator_batch_008.jsonl,mixed
llm_train_00541,True,True,False,high,annotator_batch_008.jsonl,clinical_only
llm_train_00542,True,False,True,medium,annotator_batch_008.jsonl,lived_only
llm_train_00543,False,,,medium,annotator_batch_008.jsonl,non_substantive_or_insufficient
llm_train_00544,False,,,high,annotator_batch_008.jsonl,non_substantive_or_insufficient
llm_train_00545,False,,,high,annotator_batch_008.jsonl,non_substantive_or_insufficient
llm_train_00546,True,True,False,high,annotator_batch_008.jsonl,clinical_only
llm_train_00547,True,False,True,high,annotator_batch_008.jsonl,lived_only
llm_train_00548,True,True,True,high,annotator_batch_008.jsonl,mixed
llm_train_00549,False,,,medium,annotator_batch_008.jsonl,non_substantive_or_insufficient
llm_train_00550,True,True,False,high,annotator_batch_008.jsonl,clinical_only
llm_train_00551,False,,,high,annotator_batch_008.jsonl,non_substantive_or_insufficient
llm_train_00552,True,True,False,high,annotator_batch_008.jsonl,clinical_only
llm_train_00553,False,,,high,annotator_batch_008.jsonl,non_substantive_or_insufficient
llm_train_00554,True,True,False,high,annotator_batch_008.jsonl,clinical_only
llm_train_00555,False,,,high,annotator_batch_008.jsonl,non_substantive_or_insufficient
llm_train_00556,True,True,True,high,annotator_batch_008.jsonl,mixed
llm_train_00557,True,True,False,high,annotator_batch_008.jsonl,clinical_only
llm_train_00558,True,False,True,high,annotator_batch_008.jsonl,lived_only
llm_train_00559,True,True,False,high,annotator_batch_008.jsonl,clinical_only
llm_train_00560,True,True,True,medium,annotator_batch_008.jsonl,mixed
llm_train_00561,True,True,False,high,annotator_batch_008.jsonl,clinical_only
llm_train_00562,False,,,high,annotator_batch_008.jsonl,non_substantive_or_insufficient
llm_train_00563,True,True,False,high,annotator_batch_008.jsonl,clinical_only
llm_train_00564,False,,,medium,annotator_batch_008.jsonl,non_substantive_or_insufficient
llm_train_00565,True,True,False,high,annotator_batch_008.jsonl,clinical_only
