critic_batch_name,source_batch_name,source_chunk_number,critic_batch_size,rows,annotation_id_start,annotation_id_end,source_input_sha256,source_output_sha256,critic_input_sha256,prompt_version,codebook_version
critic_batch_037_06.jsonl,annotator_batch_037.jsonl,6,10,10,llm_train_02726,llm_train_02735,231568c18c1695b84a60835eeea69fdd1eb591568b8c9180f2c90bcbfee41921,1bfcda983102079d558bf41455d53dfec05a82b172df14707c18d056637c1a74,19a327e70672a1123708de6d7c76521f9e1f84d07535e5353099d1fea601d51a,critic_v5,v0.4
critic_batch_037_07.jsonl,annotator_batch_037.jsonl,7,10,10,llm_train_02736,llm_train_02745,231568c18c1695b84a60835eeea69fdd1eb591568b8c9180f2c90bcbfee41921,1bfcda983102079d558bf41455d53dfec05a82b172df14707c18d056637c1a74,54043a82be245920cce5adc013e6d04b35b89d366ab40bca0f98fcca4fe9bbfe,critic_v5,v0.4
critic_batch_037_08.jsonl,annotator_batch_037.jsonl,8,10,5,llm_train_02746,llm_train_02750,231568c18c1695b84a60835eeea69fdd1eb591568b8c9180f2c90bcbfee41921,1bfcda983102079d558bf41455d53dfec05a82b172df14707c18d056637c1a74,b9d7318eceff04721b152cf4393d8caf64491f914b60ddc3df7da939f638961b,critic_v5,v0.4
critic_batch_038_01.jsonl,annotator_batch_038.jsonl,1,10,10,llm_train_02751,llm_train_02760,7a4dd49ac8cbcae53e272c2f02cfef77409f3e313a95498c2e27b39951b70884,bb1c252ead6a2a34c6435268653f233ad8f0dfb2d7d43ae1680814c1e14b575e,1228ea14e58301b67d8e5625c36152dbb9c71f5104daa0890ea0aebf79409369,critic_v5,v0.4
critic_batch_038_02.jsonl,annotator_batch_038.jsonl,2,10,10,llm_train_02761,llm_train_02770,7a4dd49ac8cbcae53e272c2f02cfef77409f3e313a95498c2e27b39951b70884,bb1c252ead6a2a34c6435268653f233ad8f0dfb2d7d43ae1680814c1e14b575e,8e216b56375a7b6f6f6584d8737da36447ed126c5a2b8fa6c90b7b565c302396,critic_v5,v0.4
critic_batch_038_03.jsonl,annotator_batch_038.jsonl,3,10,10,llm_train_02771,llm_train_02780,7a4dd49ac8cbcae53e272c2f02cfef77409f3e313a95498c2e27b39951b70884,bb1c252ead6a2a34c6435268653f233ad8f0dfb2d7d43ae1680814c1e14b575e,a6c11d78996717d546bc43d4d896bad1502a841ea6a1f252a1f0a026273e8526,critic_v5,v0.4
critic_batch_038_04.jsonl,annotator_batch_038.jsonl,4,10,10,llm_train_02781,llm_train_02790,7a4dd49ac8cbcae53e272c2f02cfef77409f3e313a95498c2e27b39951b70884,bb1c252ead6a2a34c6435268653f233ad8f0dfb2d7d43ae1680814c1e14b575e,38d896c4f0229922ccc1d01b3baf24f1146cca1b43434a5f8b4a78dee88c94fc,critic_v5,v0.4
critic_batch_038_05.jsonl,annotator_batch_038.jsonl,5,10,10,llm_train_02791,llm_train_02800,7a4dd49ac8cbcae53e272c2f02cfef77409f3e313a95498c2e27b39951b70884,bb1c252ead6a2a34c6435268653f233ad8f0dfb2d7d43ae1680814c1e14b575e,2092f8328daed9856ed78b1b70e1f4315be21946fc4fef37ee31f67bc188e809,critic_v5,v0.4
critic_batch_038_06.jsonl,annotator_batch_038.jsonl,6,10,10,llm_train_02801,llm_train_02810,7a4dd49ac8cbcae53e272c2f02cfef77409f3e313a95498c2e27b39951b70884,bb1c252ead6a2a34c6435268653f233ad8f0dfb2d7d43ae1680814c1e14b575e,4e0681e9efd4d640d50b77f191e2f084f3ec2b4e8024e39a92b486b75cda6f03,critic_v5,v0.4
critic_batch_038_07.jsonl,annotator_batch_038.jsonl,7,10,10,llm_train_02811,llm_train_02820,7a4dd49ac8cbcae53e272c2f02cfef77409f3e313a95498c2e27b39951b70884,bb1c252ead6a2a34c6435268653f233ad8f0dfb2d7d43ae1680814c1e14b575e,cc69cd6ca341b5348076ac513485e742a0549935f22d0b0816753fb83b898d0d,critic_v5,v0.4
critic_batch_038_08.jsonl,annotator_batch_038.jsonl,8,10,5,llm_train_02821,llm_train_02825,7a4dd49ac8cbcae53e272c2f02cfef77409f3e313a95498c2e27b39951b70884,bb1c252ead6a2a34c6435268653f233ad8f0dfb2d7d43ae1680814c1e14b575e,c38a03cb542d46aa02054a18cbfd763f9f6451118ebe5a5cd840b1bfbd417e2e,critic_v5,v0.4
critic_batch_039_01.jsonl,annotator_batch_039.jsonl,1,10,10,llm_train_02826,llm_train_02835,a1164a770a98ca5e1683cdc239aa8dd8378b5a1318332e6789394e832026c645,6097c1b0c585567707c76d13547d41e70a2effc983c160d34457277607dbbc3c,4fecfe6c312d9e4fb5601658c14b453a283901cea8c95303c631521b983b0165,critic_v5,v0.4
critic_batch_039_02.jsonl,annotator_batch_039.jsonl,2,10,10,llm_train_02836,llm_train_02845,a1164a770a98ca5e1683cdc239aa8dd8378b5a1318332e6789394e832026c645,6097c1b0c585567707c76d13547d41e70a2effc983c160d34457277607dbbc3c,fe0a249fbe42cf5d07bf98b92d8d44529e4a26b204c2f60eb24e45ec8ff1fbdb,critic_v5,v0.4
critic_batch_039_03.jsonl,annotator_batch_039.jsonl,3,10,10,llm_train_02846,llm_train_02855,a1164a770a98ca5e1683cdc239aa8dd8378b5a1318332e6789394e832026c645,6097c1b0c585567707c76d13547d41e70a2effc983c160d34457277607dbbc3c,4e3f03ca41a0f9df06f3e214a89ca25614430f4ccb44b400ad4c0146f478337f,critic_v5,v0.4
critic_batch_039_04.jsonl,annotator_batch_039.jsonl,4,10,10,llm_train_02856,llm_train_02865,a1164a770a98ca5e1683cdc239aa8dd8378b5a1318332e6789394e832026c645,6097c1b0c585567707c76d13547d41e70a2effc983c160d34457277607dbbc3c,b05eafa44651bdf947b7d3b162c507128bf05dfcfa0f3235369fcb308e972e6a,critic_v5,v0.4
critic_batch_039_05.jsonl,annotator_batch_039.jsonl,5,10,10,llm_train_02866,llm_train_02875,a1164a770a98ca5e1683cdc239aa8dd8378b5a1318332e6789394e832026c645,6097c1b0c585567707c76d13547d41e70a2effc983c160d34457277607dbbc3c,e3c711deb1071b50aeff9c43a4fc559932d8b0b0bf707a0c01a143e17c89e67c,critic_v5,v0.4
critic_batch_039_06.jsonl,annotator_batch_039.jsonl,6,10,10,llm_train_02876,llm_train_02885,a1164a770a98ca5e1683cdc239aa8dd8378b5a1318332e6789394e832026c645,6097c1b0c585567707c76d13547d41e70a2effc983c160d34457277607dbbc3c,6f4b26420833ef546a43730d05bf52c4a488f92197de779dae60123a8412df1c,critic_v5,v0.4
critic_batch_039_07.jsonl,annotator_batch_039.jsonl,7,10,10,llm_train_02886,llm_train_02895,a1164a770a98ca5e1683cdc239aa8dd8378b5a1318332e6789394e832026c645,6097c1b0c585567707c76d13547d41e70a2effc983c160d34457277607dbbc3c,64563d4e237fbebd8c16201aa7bdfb1cb250c402fdeade123e4b89579d814154,critic_v5,v0.4
critic_batch_039_08.jsonl,annotator_batch_039.jsonl,8,10,5,llm_train_02896,llm_train_02900,a1164a770a98ca5e1683cdc239aa8dd8378b5a1318332e6789394e832026c645,6097c1b0c585567707c76d13547d41e70a2effc983c160d34457277607dbbc3c,ef85f33bc493dcfb2c9f18b82d355af9d8e50b1f0c1ab7f169e96046b413adb0,critic_v5,v0.4
critic_batch_040_01.jsonl,annotator_batch_040.jsonl,1,10,10,llm_train_02901,llm_train_02910,1dcdc1247858b163ba3dc620d70cd3dd2d53c77bf4c87496fecdddf0a14907e6,abdff9bc28edf571f652dd993097bc545fb989960c119490f6d1c77c30ceab28,b3cdd16dddf47ae0d8fc74f74884ab09de9bc892f6a83b7a4241c33ba13aa538,critic_v5,v0.4
critic_batch_040_02.jsonl,annotator_batch_040.jsonl,2,10,10,llm_train_02911,llm_train_02920,1dcdc1247858b163ba3dc620d70cd3dd2d53c77bf4c87496fecdddf0a14907e6,abdff9bc28edf571f652dd993097bc545fb989960c119490f6d1c77c30ceab28,6891f93a0ec59be8d10bd55c735732488af9081f7a08e6a216da764c6b3acde3,critic_v5,v0.4
critic_batch_040_03.jsonl,annotator_batch_040.jsonl,3,10,10,llm_train_02921,llm_train_02930,1dcdc1247858b163ba3dc620d70cd3dd2d53c77bf4c87496fecdddf0a14907e6,abdff9bc28edf571f652dd993097bc545fb989960c119490f6d1c77c30ceab28,a3b76c25428cd80a4e23697cef5ddc8b45431ef4e0269c2f327a14be0292745d,critic_v5,v0.4
critic_batch_040_04.jsonl,annotator_batch_040.jsonl,4,10,10,llm_train_02931,llm_train_02940,1dcdc1247858b163ba3dc620d70cd3dd2d53c77bf4c87496fecdddf0a14907e6,abdff9bc28edf571f652dd993097bc545fb989960c119490f6d1c77c30ceab28,fa2b578b121094ee038f0a9368609b3aacd8502738542f529e534ab6528cd935,critic_v5,v0.4
critic_batch_040_05.jsonl,annotator_batch_040.jsonl,5,10,10,llm_train_02941,llm_train_02950,1dcdc1247858b163ba3dc620d70cd3dd2d53c77bf4c87496fecdddf0a14907e6,abdff9bc28edf571f652dd993097bc545fb989960c119490f6d1c77c30ceab28,ff204d51428232828da9ead1c963d6d52cfced7e907cfeffdcef7e7f8b97f5ba,critic_v5,v0.4
critic_batch_040_06.jsonl,annotator_batch_040.jsonl,6,10,10,llm_train_02951,llm_train_02960,1dcdc1247858b163ba3dc620d70cd3dd2d53c77bf4c87496fecdddf0a14907e6,abdff9bc28edf571f652dd993097bc545fb989960c119490f6d1c77c30ceab28,985b5198954baffab0da26359b7e85072346b154933884ca48828acc774c9f52,critic_v5,v0.4
critic_batch_040_07.jsonl,annotator_batch_040.jsonl,7,10,10,llm_train_02961,llm_train_02970,1dcdc1247858b163ba3dc620d70cd3dd2d53c77bf4c87496fecdddf0a14907e6,abdff9bc28edf571f652dd993097bc545fb989960c119490f6d1c77c30ceab28,35854713fa7fdf2852b6c430f624792e55e11f4444aa7895862710823e11bddf,critic_v5,v0.4
critic_batch_040_08.jsonl,annotator_batch_040.jsonl,8,10,5,llm_train_02971,llm_train_02975,1dcdc1247858b163ba3dc620d70cd3dd2d53c77bf4c87496fecdddf0a14907e6,abdff9bc28edf571f652dd993097bc545fb989960c119490f6d1c77c30ceab28,d9bb81647af4e8176da5f73c13ab1598809177eb75621bcb91e4e70c1f514989,critic_v5,v0.4
critic_batch_041_01.jsonl,annotator_batch_041.jsonl,1,10,10,llm_train_02976,llm_train_02985,a726d4d3dfb4c6911f179462cbd03add4717ba3852a8e01becc4ceac079cbd8f,c336310b83a57cb59cccde922b83763480cf0da5ce3cc4c0fb933a4162a40a3f,4027ca84fe6b5e0e7ed4242d5911c55b16e8be4b61a120483a7c56ca4c757a52,critic_v5,v0.4
critic_batch_041_02.jsonl,annotator_batch_041.jsonl,2,10,10,llm_train_02986,llm_train_02995,a726d4d3dfb4c6911f179462cbd03add4717ba3852a8e01becc4ceac079cbd8f,c336310b83a57cb59cccde922b83763480cf0da5ce3cc4c0fb933a4162a40a3f,c3802235707bb5e1efadc07adc3fe46bc67746a11dc53c17e7d5edbbbe62b9f4,critic_v5,v0.4
critic_batch_041_03.jsonl,annotator_batch_041.jsonl,3,10,5,llm_train_02996,llm_train_03000,a726d4d3dfb4c6911f179462cbd03add4717ba3852a8e01becc4ceac079cbd8f,c336310b83a57cb59cccde922b83763480cf0da5ce3cc4c0fb933a4162a40a3f,306e10a669e018bf7748019b79587fc6efaa746c267e82e2efccb63dcd1504ca,critic_v5,v0.4
